"TECHNICAL AND PROCESS SKILLS:
Notes:
Level of skills: 
1: Limited knowledge
2: Limited ability to perform
3: Can perform with assistance
4: Can perform without assistance
5: Can give expert advice and lead other
Skill names Level of skill Months of experience
Operating Systems
Linux 2 6
Windows 98/NT/2000/XP 3 60
Languages
C 2 6
C++ 3 36
C# 4 70
Java 3 48
Javascript 2 24
VB 4 48
Ajax 2 24
Html 4 36
Htm5 2 24
CSS3 2 24
Jquery 2 24
VB Script 2 24
.NET 4 48
ASP 3 24
JSP 2 3
VB6 3 12
Assembly 2 3
Database
RDMBS 3 36
MS SQL 4 48
Oracle 3 12
DB Design 3 48
My SQL 3 36
Postgres SQL 4 48
SQLite 2 12
MogoDB 2 6
  
Technologies  
WPF 4 48
WCF 3 36
LINQ 3 45
Entity Framework 3 45
NHibernate 2 24
Spring 3 24
Angola JS 2 12
Note JS 2 12
J2EE 2 12
JDBC 3 24
Socket 3 24
Fraweworks  
MEF 2 24
MVC 4 36
MVVM 4 36
PRISM 2 36
Software Tools
MFC 2 3
Visual C++ 6.0 2 24
Microsoft Visual Studio .NET 4 60
Devexpress 4 48
Microsoft Visio 3 24
Rational Rose 2 4
GrapeCity ActiveReports 2 12
Crystal report 4 40
Visual SourceSafe 2 2
Borland JBuilder 2 3
Web/Internet
Internet Information Server (IIS) 3 36
Apache 3 24
SOAP 3 24
Communication
Encrypt/Decrypt 3 24
HTTP 3 24
SSL 2 12
TCP/IP 3 24
Window Socket 3 24
Semiconductors Related
EDA (E142,E84) 2 6
","""SKL""","""TECHNICAL AND PROCESS SKILLS"""
"OTHER SKILLS:
• Function Point Counting
• Project Management
","""SKL""","""OTHER SKILLS"""
"LANGUAGES:
• Vietnamese: native language
• English: fluent

","""SKL""","""LANGUAGES"""
"LANGUAGES

Vietnamese Mother tongue
English Good on working.
","""SKL""","""LANGUAGES"""
"SKILLS
Developing  skills:
o Get and anylyse Requirement 
o Analyse and design system and database
o Coding with unitest
o Testing and fix bug on change request of requirement
o Deploying product and training user. 
Programming and technology skills: 
o Model View Controler framework.
o Windows application.
o Having knowledge and experience in programming with C#(.NET Framework version 1.1, 2.0, 3.0 &3.5 ).
o Sql server 2005, oracle 10g.
Other experienced skill in tools or developing environment:
o Toad, Visual studio 2005
Others skills: 
o Ability in self-education, learning in working environment, self-dependence, team-working.
","""SKL""","""SKILLS"""
"I. Career Objective
- With 7 Year experiences on .Net, Windows 8.1 Apps, Windows Phone App , Asp.net MVC, Windows Forms, Sitefinity CMS
- Use to using some Libraries such as Telerik  , iTextSharp, Entity Framework, Crystal Report
- Development Tool: Eclipse, Visual Studio 2003- visual studio 2013 
- Database: Microsoft SQL Server, MySQL, SQLite
- Window phone app: Camera ES, ES Password, Vietnamese-Bible, 
","""SKL""","""Career Objective"""
"Summary
• More than 3 years of experience in software development
• Good knowledge of Databases(MSSQL, MySQL, SQLite), Object-Oriented Analysis, OOP and Designs
• Strong experiences in developing web-based applications, ERP solutions and Mobile cross-platform.
• Nearly 2 years of working experience in customer services for ERP products and 5 stars hotels software system.
","""SKL""","""Summary"""
"Skills
• Languages & Scripting: C#, Java, JavaScript, VBScript, HTML 5, XML, J-Query & J-Query Mobile.
• Middleware:
• Operating Systems: Windows XP/2003, Windows 7, Window Server 2008 R2.
• Databases: MS SQL Server, MySQL, SQLite, MS Access.
• Web Servers: IIS, Apache Tomcat.
• Analysis & Design Tools: Microsoft Visio, StarUML.
• Methodology
","""SKL""","""Skills"""
"Languages
 English: Speaking, reading, writing and listening
 Vietnamese: Native
","""SKL""","""Languages"""
"
SKILLS
   
- Programming languages : C++, C#, ASP.NET, Java ,  PHP, HTML, XML, CSS, Javascript, jQuery, Ajax, Angularjs
  - Databases : MS Access, MS SQL Server, My SQL.
  - Open source : Wordpress(+4 years experience)
  - Tool : Visual Studio, Sharp Developer, Eclipse IDE, Notepad++, Visual Sourcesafe, SVN, Aptana Studio, Netbean
  - Object - Oriented Programming.
  - Databases Analysis and Design.
  - System Analysis and Design.
  - Web Design (Photoshop CS6, Flash, Dreamweaver).
  - Office Equipments.
  - Understand the basic of Sharepoint 
Other skills:
    - Independent or team work.
    - Communication and interpersonal skills.      
    - Sense of responsibility.
    - Ability to work under high pressure.
    - Have an inquiring mind.
","""SKL""","""SKILLS"""
"
ENGLISH SKILL 
1: Average 
5:Excellent  Listening  Speaking  Reading  Writing 
English  1  2  3  4  5 1  2  3  4  5 1  2  3  4  5 1  2  3  4  5

","""SKL""","""ENGLISH SKILL """
"Key Skills

• 8 years experience in Software Development of Web application using C#, ASP.NET.
• 1 year experience in Software Development of Web application using Java, JSP, Servlet.
• 4 years experience in Design Database using SQL server, My SQL, IMB DB2, Firebird and Access.
• Have more than 3 years’ experience to working directly with Europe customer.
• Well-reading comprehension the technical document and technical requirements.
","""SKL""","""Key Skills"""
"Functional Skills

• Well - knowledge in the Analyst and design of Information System.
• Well – knowledge in Object Oriented Programming.
","""SKL""","""Functional Skills"""
"Technical Skills

• Languages & Scripting: C#, ASP.NET (1.1, 2.0, 3.5, 4.0, 4.5), Web Forms, MVC, Web API, WCF, LINQ, Ajax, JavaScript (Prototype and jQuery), XML, XPath, XSLT, FO-XSLT, CSS.
• Operating Systems: Window XP, Window 2003, Red Hat 9.0.
• Databases: SQL Server, My SQL, DB2, Mongo DB, Access.
• Web Servers: IIS, Apache.
• Development Controls: Telerik, DevExpress, AjaxControlToolkit, ASP.NET 2.0 AJAX Extensions, IoC (Castle Windsor, Ninject, Autofac), Auto Mapper.
• Development Tools: Visual SourceSafe, TortoiseSVN, Microsoft Project, JIRA, Bugzilla, CruiseControl.NET, UML (Rational Rose), Microsoft Visio, Minjet Mind Manager Viewer, ANTS Profiler, HP LoadRunner.
","""SKL""","""Technical Skills"""
"Languages

• Vietnamese: Native.
• English: Intermediate.
","""SKL""","""Languages"""
"Technical Expertise


Technology / Classification .Net

Primary Skills Experience  (Months) Secondary Skills Experience  (Months)
.Net framework 68 Entity Framework, MVC, Spring.Net, NHibernate, Log4Net… 32
Asp.Net 36 Javascript & CSS, Report Viewer & Crystal Report 32
MS SQL 68 Visual Studio IDE 68
AngularJS 6 Bootstrap, MVVM, WCF 6

Additional Skills Microsoft Office, PHP , C++, Visual Basic, Pascal, CodeSmith, 

","""SKL""","""Technical Expertise"""
"SKILLS
 Good at C#, .NET framework 2.0/3.5/4.0 & ASP.NET & MVC, MVP model, N-Tier Web application architecture, Design patterns, MS Sharepoint, Visual Studio 2005-2008-2010, Windows Service, Web services, OOP, Database & SQL Server 2005/2008 – Code First (POCO) / DB First, LinQ, .NET Enterprise Libraries, HTML-HTML5&CSS, Javascript - Rich Client Web application (JS libraries: CommonJS, KnockoutJS, JSRender, BackBoneJS, Canvas, SVG), AJAX, Jquery, JSON, XML, and Unit Test-TDD-Mock Frameworks
 Have experiences from Agile/XP/Scrum software development circle, SVN/CVS/Git source codes management, MS Build, Nuget, CruiseControl/Hubson Build, MS Project, WPF-WCF-WWF, NoSQL-RavenDB, ActiveRecord, Dot Net Nuke, Spring.NET, Biztalk server, windows servers and network system
 Have knowledge of MS Foundation Server, SAP (Systems Applications and Products),  ERP (Enterprise Resource Planning), and Cloud Computing environment.
 Have experiences working on projects about ERP system including Accounting, Human Resource / Commodity Management,  Customer Service, and E-Commerce.
 Good in English reading, writing, listening , and speaking
 Have passion for software development
 Self-motivated
 Teamwork oriented
 High adaptability
 Interested in using mind tools - Good in time management, searching, researching, and resolving new problems
","""SKL""","""SKILLS"""
"
ADDITIONAL INFORMATION

 Logical thinking
 Analytical
 Hard-working
 Responsible and teamwork
 Like to communicate with people

","""SKL""","""ADDITIONAL INFORMATION"""
"Technical Skills
OS Windows Server 2008, Windows 7, Win2K/XP, Win9x, WinNT, DOS, Ubuntu
Languages ASP.NET, VB.NET, C#, WPF, XML, HTML, PHP, PERL, SQL (PL/SQL, T-SQL), Java, JSP, ASP, VB6, JavaScript 
Databases MS SQL Server, Oracle database, My SQL
Comms & Networks Server platform, LAN, TCP/IP Network
Packages MS Visual Studio, MS Office, Eclipse
Methodologies & Tools Agile, Scrum, JIRA, BugZilla, Redmine, Trello, UML, Visio.
","""SKL""","""Technical Skills"""
"III. TECHNICAL SKILLS
● Languages:                C#, PHP
● Databases:  SQL Server, MySQL
● Frameworks:              MVC4, WCF, REST API, DOT NET, ENTITY5, JOOMLA, JQUERY, SELENIUM, VIX SDK, UI AUTOMATION, CRYSTAL REPORT
● Web Servers:  IIS, APACHE
● IDEs:   VISUAL STUDIO, NET BEAN, CODELOPSTER
","""SKL""","""TECHNICAL SKILLS"""
"IV. OTHER SKILLS
● Have 2 years of experience in Agile working process.
● Planning and management skill.
● Listen and understand requirement quickly.
● Communication skill.
● Problem solving skill
● High responsibility for work.
● Have experience in Sale, Purchase, Inventory Management, CRM, Restaurant Management and HRM Modules.
","""SKL""","""OTHER SKILLS"""
"KEY SKILLS AND EXPERIENCES

• Proficient knowledge of variety programming languages: C#, ASP.NET, Ajax, VC++, Java, JSP, JavaScript, XML, C/C++, VB6/VB.NET
• Good savvy in most popular database systems: Microsoft SQL 2000-2005
• Experiences in software architect designs
• Effective team working
• High capacity of analyzing and solving problem, researching. Construct software system specifications with UML, Rational XDE, and Websphere Studio.
• Good English skill
","""SKL""","""KEY SKILLS AND EXPERIENCES
"""
"Summary
• Experience with C#.net (preferably 2+ years).
• Developed many desktop and web application projects in .NET framework.
• Good knowledge on Databases, Object-Oriented Analysis.
• Performed as a Team Leader of a group about 2-3 people with more than half one year experience.
","""SKL""","""Summary"""
"Skills
• Languages & Scripting: .NET (C#, ASP.NET,  Winform, Wpf, Linq, MVC 2.0) , JavaScript, HTML, XML,XHTML.
• Operating Systems: MS Windows, MS DOS
• Databases: MS SQL
• Web Servers:  Apache, IIS
• Testing Tools: NUnit
• Management: Microsoft Project.
","""SKL""","""Skills"""
"    Languages
• English: Fair in Reading and Writing; Fair in Listening and Speaking
• Vietnamese: Native
","""SKL""","""Languages"""
"Technical Skills
• Languages & Scripting: .NET (C#, ASP.NET,  Winform, Linq, MVC 3.0,MVC 4.0) , JavaScript(jQuery,Kendoui,Knockout JS,AngularJS), HTML, CSS,XML,XHTML.
• Operating Systems: MS Windows, MS DOS
• Databases: MS SQL
• Web Servers:  IIS
• Testing Tools: NUnit
• Management: Microsoft Project.

","""SKL""","""Technical Skills"""
"Languages
• English: Fair in Reading and Writing; Fair in Listening and Speaking
• Vietnamese: Native
","""SKL""","""Languages"""
"TECHNICAL SKILLS 

7 years of .NET development experience.

2 years of management experience.

Strong .NET, ASP.NET, C#, OOP programming, OOA and Design Pattern.

Ability to analyze, design, estimate the system, development planning and training.

Having working experience with .NET Framework, ASP.NET Web Form, ASP.NET MVC, WPF,LINQ, NHibernate, jQuery, Transaction, Ajax, Xml, Entity Framework, Fluent Validator, NuGet, MySQL … and MS SQL Server.

The experienced Web Service, RESTful APIs, Web APIs, WCF, … 

Having working experience with multiple controls (Telerik MVC, Telerik Web Form, DevExpress, Component One, Sharppieces, Obout, ...).

Experience in using, studying and developing many Open Source codes which I have thorough grasp of (i.e. NopCommerce, Orchard, BlogEngine.NET, Yet Another Forum, Mojoportal, WebFoundations, …).

Strong skills with writing TSQL, stored procedures, triggers and views in MSSQL

Experience in technical leadership, analytical and creative technical problem solving.

Knowledge of Agile/Scrum software development life cycle, Unit Test and Design Pattern.

Experience to work with many Source Controls. I usually use Visual source-safe 2005, Tortoise SVN, Git, and Team foundation server 2010, 2012, 2013.

Knowledge about SEO and internet advertise.
","""SKL""","""TECHNICAL SKILLS """
"SOFT SKILLS

- Good interpersonal and communication 
- Independent work and Teamwork 
- Good work habits 
- Team leadership and management 
- Analysis and problem-solving 
- Self-training and research on new technologies 
- Flexibility to adapt to changes 
- Think logical, proactive and high sense of responsibility
","""SKL""","""SOFT SKILLS
"""
"Summary
 - More than 8 years of experience in software development.
- More than 6 years of experience in developing .NET application, especially ASP.NET.
- 3 year experience of project management.
- Working at onsite Japan for 4 projects (22 weeks), US for 1 projects (9 weeks)
- Strong technical background in .NET technologies, Web development, background processing with Oracle jobs/queue.
- Good understanding about Design Pattern, OOP.

","""SKL""","""Summary"""
"Technical skills
 Languages
• Proficient in: C#, VB.NET, ASP.NET, Javascript, JQuery, Oracle PL/SQL
• Familiar with: Java
Software & Technologies
• Database: Microsoft SQL Server, Oracle 10g, 11g
• Platforms: Microsoft Windows and Linux
• Framework:.NET (1.1, 2.0, 3.5), Prism, MVVM, Spring, Hibernate, Struts, Silverlight
• Other: Microsoft Visual Studio, Eclipse, SOA, ESB, Eclipse Modeling, iReport, Crystal Report
","""SKL""","""Technical skills"""
"Summary
- Have good knowledge and experience in software development, software deployment
- Good English and communication and writing with foreigner customers/managers
- Microsoft Word, Excel, Power Point and Presentation Skills
- Good at Object Oriented Programming, Design Patterns
- Experience in mobile development process
- Experience in leading and management development team
- Good at system analysis and trouble shooting
- Good knowledge and experience on MVC model (Design Pattern) Unit Testing, N-tier framework, Nhibernate framework, Entity framework, Biztalk Server, Odata
- Training course to members of Team or Company
","""SKL""","""Summary"""
"Skills
• Databases: Oracle, MS SQL Server 2000, 2005, 2008, 2012, 2014
• Microsoft Office: MS Word, MS Excel, MS Power Point, MS Visio,                  MS Access, MS Outlook
• Programming Languages & Scripting: C#, VB .NET, ASP.NET,  ASP.NET MVC, AngularJS, HTML, CSS, JavaScript, LINQ, Android, AngulaJS, Kendo Telerik, Dynamic CRM
• Software Platform:  .NET (ASP.NET 1.x/2.x/3.x/4.x, Windows Application, ASP.NET-MVC-4,5) 
• OR Mapping: NHibernate, MS Entity Frameworks
• Operating Systems:  Windows XP/7/8/10, Window Server 2003/2008
• Web Servers: MS Internet Information Service (IIS) 6.0, 7.0, 7.5
• Analysis & Design Tools:  MS Visio 2000/2003, Power Designer, Rational Rose, Visual NHibernate
• Integration Services: Biztalk, Web Services, WCF, WebAPI","""SKL""","""Skills"""
"SUMMARY
• Developer  Engineer with more than four years programming experience in web developer
• Strong programming, understand OOP, troubleshooting, analytical & problem solving skills
• Interested in emerging .Net, JAVA technologies.
• Ability to work in a dynamic, fast moving and challenging environment

","""SKL""","""SUMMARY"""
"SKILLS
• Programming Languages : C++, VC++  , VB , C#, ASP.Net, Java , JSP , .Net , Action   Script , JavaScript , CSS , PHP, XML , XSLT , Jquery ,JSON , DHTML , HTML ,...
• Middleware : ODBC, ADO.NET, JDBC
• Technology : SharePoint , Design pattern , Ajax , RSS , Atlas , Hibernate , Struts , Spring , Crystal Report, Ireport, JSF, ZK , EJB, MVC3 , Linq, Cordova, Angular.....
• Databases : MS Access , My SQL, SQL Server , Oracle 
• Graphic: Photoshop, Flash, Swift3D …..
• Tools:  Eclipse , Dreamweaver , Netbean , Visual Studio .NET  …
","""SKL""","""SKILLS"""
"Qualifications:
 - More than 8 years experience in web development with asp/asp.net, C# and crystal report (asp classical, asp.net 2.0 to 4.5) especial in High Performance with large data and Security System
- Take many roles in software development: Senior Engineer, Technical Leader, Team Leader, and Project Manager
 - Training and team building skill: training new employee with appropriate skill to take part in projects, help them to maximizing the key strengths of employees, build team
 - Strong experience in Ecommerce solutions and Credit card reporting System, Survey and Report System
 - Addition: Bachelor in Computer Science, Bachelor in Business, Master In financial
","""SKL""","""Qualifications"""
"Skill
 
• C++ programming: Intermediate
• Java Programming: Fair
• Bash shell script: Fair
• Web programming: Advanced
• MFC programming: Intermediate
• Win32 API programming: Intermediate
• SQL: Novice
• Linux: Intermediate
","""SKL""","""Skill"""
"Soft skills
• Team work: good
• Communication: good
• English: IELTS 6.5
• Computer tools: Visual studio, Eclipse, Dreamweaver, Netbean, etc
","""SKL""","""Soft skills"""
"TECHNICAL EXPERTISE
- Automation and Configuration management tools: Chef, Fabric.
- Virtualization: KVM.
- Services: AWS, Linode.
- Programming Languages: Java, Python, Ruby (for writing Chef recipes), Shell script.
- Database Management System: MySQL, PostgreSQL.
- Operating systems: Linux (Ubuntu, RHEL/CentOS), Windows.
- Version control: git, SVN.
","""SKL""","""TECHNICAL EXPERTISE"""
"Skills
• Programming/Scripting Languages: C#, ASP.NET Webform,  ASP.NET MVC, ASP.NET Web API, XML, Json, HTML/CSS, JavaScript, AJAX, Jquery.
• Database: SQL Server, MySQL, Oracle
• .NET Frameworks/CMS: Entity Framework, Nhibernate, Sitecore, Umbraco
• Web server: IIS
• Source control: Sub Version (SVN), Team Foundation Server (TFS), Git
","""SKL""","""Skills"""
"TECHNICAL EXPERTISE
 Programming Languages
• Windows Application
C#.NET, VB.NET, MS VB 6, C++.
• Web Application
ASP.NET(C#.NET, VB.NET), ASP 3.0, JSP, PHP 4.0,
Web application with Strut Framework, NHibernate for .Net Framework. 
• Database 
MS SQL Server (2000, 2005), Oracle (8i, 9i), MySQL Server, XML, MS Access
• Smart Phone, PDA, Palm Mobile applications
.Net Compact Framework (.Net CF ), Java 2 Micro Edition( J2ME ).
Embedded Programming in C language.
Analysis & Design
Object Oriented Analysis & Design (OOA/OOD) with UML, Design Patterns.
Software :
MS Visual Studio .NET, MS Visual Studio 98, Eclipse, Adobe Dreamweaver.
Rational Rose 2003, MS Visio 2003, MS Project 2003, MS Office.
","""SKL""","""TECHNICAL EXPERTISE"""
"Technical Skills
OS Win2K/XP, Win9x, WinNT, DOS, Win3.1, WinCE, Mobile Window 5.0,IOS
Languages .NET (C#, ASP.NET), PHP, JS, CSS, HTML
Databases MS SQL Server, MySQL database
Comms & Networks Server platform, LAN, TCP/IP Network
Packages MS Visual Studio, MS Office 2000, XP, 2003
Methodologies & Tools  UML, Visio","""SKL""","""Technical Skills"""
"Summary
• More than 5 years of experience in software programming mainly using .NET technologies and some other technologies such as: Objective-C (iOS), Java (Android).
• Good English skill. (TOEIC 770/990)
• Reliable, responsible, self-motivated, creative, quick research and problem-solving skills.
","""SKL""","""Summary"""
"Skills
• Languages & Scripting:  C#, VB.NET, Java (Android), Objective-C (iOS), Asp.Net MVC3/4, WebService SOAP & RESFUL, Ajax, Javascript, jQuery, jQueryUI, AjaxControlToolkit, HTML/HTML5, CSS2 & CSS3, WebService, WCF, Entity Framework, Silverlight 4.0, Expression Blend 4, DevExpress controls, Telerik controls (Web, WPF, Silverlight), Infragistics controls, CodeSmith & Nettiers, Json, NVelocity, ORM Programming, ...
• Operating Systems: Windows (7,8,…), Android, iOS, Mac-OS
• Databases: MS SQL Server, Oracle, MySQL
• Web Servers: IIS6/7
• Analysis & Design Tools: Microsoft Visio 
• Methodology: RUP, AGILE/SCRUM
","""SKL""","""Skills"""
"Languages
 English: Good at speaking, reading, writing and listening
 Vietnamese: Native
","""SKL""","""Languages"""
"3. 1 Skills & Experience 

*Standard of “Depth of Knowledge”:
“1” Need of the instruction or help by others + Easy Programming
“2” Need of the instruction or help by others + Difficult Programming
“3” Needless of the instruction or help by others + Easy Programming
“4” Needless of the instruction or help by others + Difficult Programming
“5” Difficult Programming + Ability to teach others

Programming Language Ver. Depth of Knowledge Experienced Period (Year) Comments
C/C++  2 3 
C#  4 2 
Java  1 1 
    

DataBase Ver. Depth of Knowledge Experienced Period (Year) Comments
SQL 2005 3 2 
ACCESS 2003&2007 3 3 
    





Middleware / Framework Ver. Depth of Knowledge Experienced Period (Year) Comments
.Net 3.5 3 2 
Java J2EE 1 1 
    




[Networking & Operating System] Appraisal Standard:1=Average, 2=Good, 3=Well, 4=Excellent

Networking Ver. Depth of Knowledge Experienced Period (Year) Comments
LAN  2 3 
WAN  1 1 
    

Operating System Ver. Depth of Knowledge Experienced Period (Year) Comments
XP All version 3 6 
Vista All Version 2 2 
Win7 All Version 2 2 
Windows Server 2003 Enterprise 2 2 
Linux Backtrack, RedHat, Centos 1 1 



Skill


-Team Work.
-Problem-Solving.
-Creative thinking.
-Communication skills.

","""SKL""","""Skills & Experience """
"Technical and Process Skills 

 Technical skills:
• Operating Systems: Windows NT/2000
• Languages: C, VB, VB Script, Java Script, .NET, ASP,  JSP
• Database: MS SQL, Oracle, MySQL,
• Web/Internet: Internet Information Server (IIS)
• Communication: Networking, DNS, FTP, HTTP, TCP/IP

 Other Skills
• Project Management
• Team working 
• Solve up problem skills
• Communication Skills
","""SKL""","""Technical and Process Skills """
"Languages
• Fluent in English and Vietnamese

","""SKL""","""Languages"""
"Skills
· Ability to take the initiative.
· Ability to work well under pressure.
· Good at communication and presentation.
· Leadership skills.
· Quick learner, keen to learn and improve skills.
· Teamwork skills.
","""SKL""","""Skills"""
"Foreign languages
ENGLISH
Toeic: 625
","""SKL""","""Foreign languages"""
"TECHNICAL SKILLS
 Program:  • C# programming language and Visual Studio 2005
    • VB.NET
    • Data communications/networking
    • Database and design support software
 Web program: • ASP.NET
    • Web Services
 Database:  • SQL 2005
 Development Methodologies: Spiral, eXtreme, Waterfall, Agile, Rapid Application Development
Network: • OSI, TCP/IP, LAN, VLAN, WAN, ISDN, and frame relay
    • Familiar with Cisco equipments
 Application: • Microsoft Office Suite (Word, Excel, Access, and PowerPoint)

","""SKL""","""TECHNICAL SKILLS"""
"ADDITIONAL SKILLS
 - Strong analytical, conceptual, and organizational skills.
 - Work well both independently and as a contributing member of the team.
 - A quick study: able to easily gain new skills, and apply knowledge to work effectively.
","""SKL""","""ADDITIONAL SKILLS"""
"ADDITIONAL LANGUAGE
 Advanced English

","""SKL""","""ADDITIONAL LANGUAGE"""
"FOREIGN LANGUAGES                                                                          : 

- English: good in read, write and communication.
","""SKL""","""FOREIGN LANGUAGES     """
"PROGRAMMING LANGUAGES & TOOLS                                                  : 

- Database: SQL Server, Oracle, FoxPro,…
- Technologies & Programming Languages: C#, JavaScript, ASP, ASPX, XML, FoxPro, Verilog, VHDL…
- Office Softwares : MS Word, Ms Excel, PowerPoint, MS Project, Visio…
","""SKL""","""PROGRAMMING LANGUAGES & TOOLS          """
"Skills
• Languages: C#, VB, Java, SQL,PL/SQL, Jquery, Ajax,HTML, CSS, XML
• Frameworks: .Net framework from 2.0 to 4.0 with WCF, WPF, MVC, MVVM patterns, KnockoutJS
• System analyst: DFD, WFD,UML, Patterns, Networking
• Software: VS2010, VS2012, Eclipse, SQL Server, Toad, Rational Rose, DevExpress, CrystalReport, Photoshop, Balsamiq Mockups..
• Environment: Windows Form , Website.
• Economic Skills: CRM, ERP, Finance, Marketing & Sale, Accounting, B2B, B2C

","""SKL""","""Skills"""
"Summary:

o About 6 years of experience in .Net technology and software development.
o Good experience in developing web-based applications.

","""SKL""","""Summary"""
"Skills:
o Languages & Scripting: C#, ASP, ASP.NET, JavaScript, VBScript, HTML, XML, XSL, CSS
o Databases: MS SQL Server, Ms.Access
o Web Servers: IIS, Apache
o Analysis & Design Tools: Microsoft Visio
o Methodology: RUP, Agile
o Ability to communicate, read and write in English.
o Ability to take part in various types of projects such as windows, web applications, services, etc.
o Good knowledge in OOP, UML, 3-tier architecture and software engineering process.
o 6 years of experience in .Net technologies(Win and Web-based applications, .Net remoting, WSE, etc…), .Net Framework 2.0, C#, Asp, Asp.net, Ajax, HTML, CSS, Javascript, XSL(XSLT, XPath and XSL-FO),  XML, XSD, IIS.
o Good experience in SQL database programming, SQL Server 2005, 2008.
o Have basic knowledge in banking business rules, accountant.
o Other softwares and third parties: Infragistics NetAdvantage 2007, JQuery, Rational rose, DreamwaverMX, Subversion and Visual sourcesafe, Visio and Enterprise Architecture, nFOP, Issue Bug Tracker, etc…

","""SKL""","""Skills"""
"Strengths:
- Have knowledge base in Economics, especially in finance, banking and accounting.
- Team working and independent working.
- Diligent, careful, creative and responsible.
- Capability of searching information.
","""SKL""","""Strengths"""
"Professional summary
I am the central person, so hometown was influenced in no small part to my personality. The central person is very diligent, hard work and enthusiasm, hospitality.
","""SKL""","""Professional summary"""
"Skill
Have good communication skills.
Dynamic.
Working with high pressure.
Painstakingly learning, new technologies.  Quickly adapt to the environment.
Has participated in social activities such as Green summer campaign, volunteer for charity.
Had organized picnics for classes, groups.
","""SKL""","""Skill"""
"Summary
• More than 5 years of experience in software development
• Good knowledge of Databases, Design database, system.
• Strong experiences in developing web-based applications
• Full of Love and Passionate in Programming Job
","""SKL""","""Summary"""
"Skills
• Languages & Scripting: C#, Jquery, Javascript, HTML, XML, CSS
• Middleware: Webservice
• Operating Systems: Windows XP/ Windows 7/ Windows Server 2003/2008
• Databases: MS SQL, Oracle
• Web Servers:  IIS
• Report Tool : Crystal Report
","""SKL""","""Skills"""
"Languages
 English: Good at reading.
 Vietnamese: Native
","""SKL""","""Languages"""
"Languages
English A (  )           B ( X )             C (  )  
","""SKL""","""Languages"""
"Qualifications & Skills
Application Programming
 (Studied time, Used time : months  /  Last used : years  /  Level : Expert-Good-Medium)
Tools Studied time Used time Last used Level
C++ 02 02 7/2008 Medium
Java 05 05 5/2009 Good
C# 05 05 11/2009 Good
Servers / Data Base / Data Communication Networks
 (Studied time, Used time : months  /  Last used : years  /  Level : Expert-Good-Medium)
Tools Studied time Used time Last used Level
Word 01   Good
Excel 01   Good
Access 01   Medium
Window XP 02   Good
MS SQL Server 2005 04 15 10/2009 Good
IIS 01 15 10/2009 Good
LAN 01   Medium
TCP/IP 01   Medium
Web software / Packages
(Studied time, Used time : months  /  Last used : years  /  Level : Expert-Good-Medium)
Tools Studied time Used time Last used Level
HTML/DHTML 02 03 10/2009 Good
CSS 02 03 10/2009 Good
Javascript 02 03 10/2009 Good
XML/ XSLT 02 02 10/2009 Medium
ASP.NET 04 04 10/2009 Good
MVC 03 02 10/2009 Good
Web Services 01 02 10/2009 Good
SOAP, SOA 01 02 10/2009 Medium
Photoshop 02 02 02/2009 Medium
Macromedia Flash 8 02 02 01/2009 Medium
Methodologies and CASE Tools
(Studied time, Used time : months  /  Last used : years  /  Level : Expert-Good-Medium)
Tools Studied time Used time Last used Level
Relation Database 01 04 04/2009 Good
RBDMS 03 02 04/2009 Good
Object Oriented Database 05 07 11/2009 Good
Data mining 02   Good
","""SKL""","""Qualifications & Skills"""
"1. Qualification
- Level: University
- University: University of Natural Sciences HCM city
- Graduate year: 03/2010
- Average mark: 6.88
- Speciality: Sofware technical and information system
","""SKL""","""Qualification"""
"3. .NET technology
- OOP by  C#.net
- Developer software by OOP by C#2005 or 2008
- Web service
- Xml, Socket
- MVC, LinQ
- WCF, WPF
- 3 Tier, 3 layer
- Report ( report ,XML Report web service…, printer )
- ASP.net, Ajax, Javascript, css, html, jquery
- Sql server 2000 or 2005
- I already develop projects manager and  e-commerce  website
","""SKL""","""NET technology"""
"4.     Java technical
- OOP by Java
- J2EE
- I already develop application Totalcommander by J2EE and netbean 6.8
- Servlets/JSP
","""SKL""",""" Java technical"""
"5.  PHP technical
    -  PHP 5
    -  Zend framework 
    -  Ajax, Jquery
    -  OOP
    - develop application hospital manager
","""SKL""",""" PHP technical"""
"Skills and Abilities - Have knowledge of advanced programming using C++, C#
- Have knowledge of basic programming with Windows Phone, XNA 4.0
- Good English skills, similar to 580 points TOEIC
","""SKL""","""Skills and Abilities"""
"EXPERIENCE & SKILL SUMMARY

• 6+ years of experience in ASPX, C#, .NET, JQuery, JavaScript, Angular js, Node js , Require js, Reactjs , Knockoutjs, Angularjs , SQL Server, Oracle, MongoDb, OAuth 2.0
o Autofac,Unity, Entity framework , Web Api, SEO Web Master, Android Studio, Hangfire task, , Scheduled Task
o Solid understanding object-oriented Analysis & Design
","""SKL""","""EXPERIENCE & SKILL SUMMARY"""
