of,ADP,prep,Proficiency,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Methodologies,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,appos,Proficiency,E-SKILL
",",PUNCT,punct,Methodologies,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,appos,Methodologies,E-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
at,ADP,prep,Strong,O
ASP.NET,NOUN,pobj,at,S-SKILL
",",PUNCT,punct,ASP.NET,O
Java,PROPN,appos,ASP.NET,S-SKILL
",",PUNCT,punct,Java,O
HTML,NOUN,npadvmod,Strong,B-SKILL
5,NUM,nummod,HTML,E-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
of,ADP,prep,Excellent,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Testing,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Testing,E-SKILL
",",PUNCT,punct,Excellent,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,NOUN,appos,Excellent,E-SKILL
0,0,0,0,0
Proficiency,VERB,ROOT,Proficiency,S-LEVEL
in,ADP,prep,Proficiency,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Assurance,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,dobj,Proficiency,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
of,ADP,prep,experience,O
Performance,PROPN,compound,Testing,B-SKILL
Testing,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Testing,O
CMMI,PROPN,conj,Testing,S-SKILL
",",PUNCT,punct,Testing,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,NOUN,appos,experience,E-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
at,ADP,prep,Excellent,O
Scrum,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Scrum,O
Automation,PROPN,conj,Scrum,S-SKILL
",",PUNCT,punct,Automation,O
Testing,NOUN,appos,Scrum,S-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
in,ADP,prep,Strong,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Testing,O
CMMI,PROPN,appos,Testing,S-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
of,ADP,prep,Proficiency,O
CMMI,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,CMMI,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,conj,CMMI,E-SKILL
",",PUNCT,punct,Engineering,O
Web,NOUN,compound,Applications,B-SKILL
Applications,NOUN,conj,Engineering,E-SKILL
0,0,0,0,0
Good,ADJ,ROOT,Good,S-LEVEL
of,ADP,prep,Good,O
Automation,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,Automation,O
Web,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Automation,E-SKILL
",",PUNCT,punct,Applications,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,conj,Applications,E-SKILL
0,0,0,0,0
Intermediate,PROPN,nmod,Management,S-LEVEL
of,ADP,prep,Intermediate,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Assurance,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Automation,O
Test,PROPN,compound,Management,B-SKILL
Management,NOUN,ROOT,Management,E-SKILL
0,0,0,0,0
AgularJS,PROPN,dep,C#,S-SKILL
",",PUNCT,punct,C#,O
C#,PROPN,ROOT,C#,S-SKILL
",",PUNCT,punct,C#,O
JQuery,PROPN,npadvmod,C#,S-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
in,ADP,prep,Excellent,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,conj,Management,E-SKILL
",",PUNCT,punct,Cases,O
Web,NOUN,compound,Applications,B-SKILL
Applications,NOUN,conj,Cases,E-SKILL
0,0,0,0,0
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,ROOT,Assurance,E-SKILL
",",PUNCT,punct,Assurance,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,npadvmod,Assurance,E-SKILL
",",PUNCT,punct,Testing,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,NOUN,appos,Assurance,E-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
of,ADP,prep,Ability,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Automation,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Automation,E-SKILL
",",PUNCT,punct,Management,O
Testing,NOUN,conj,Management,S-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
of,ADP,prep,experience,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Automation,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,conj,Automation,E-SKILL
",",PUNCT,punct,Automation,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,conj,Automation,E-SKILL
0,0,0,0,0
Intermediate,ADJ,ROOT,Intermediate,S-LEVEL
at,ADP,prep,Intermediate,O
NoSQL,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Intermediate,O
SQL,PROPN,compound,Query,B-SKILL
Query,PROPN,conj,Intermediate,E-SKILL
",",PUNCT,punct,Query,O
MongoDB,PROPN,appos,Query,S-SKILL
0,0,0,0,0
Proficiency,VERB,ROOT,Proficiency,S-LEVEL
at,ADP,prep,Proficiency,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Testing,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,conj,Testing,E-SKILL
",",PUNCT,punct,Automation,O
Web,NOUN,compound,Applications,B-SKILL
Applications,NOUN,conj,Automation,E-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
at,ADP,prep,Ability,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Management,O
Test,PROPN,compound,Cases,B-SKILL
Cases,NOUN,conj,Management,E-SKILL
",",PUNCT,punct,Management,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,NOUN,appos,Ability,E-SKILL
0,0,0,0,0
Work,NOUN,ROOT,Work,B-LEVEL
effectively,ADV,advmod,of,E-LEVEL
of,ADP,prep,Work,O
CMMI,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,CMMI,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,CMMI,E-SKILL
",",PUNCT,punct,Management,O
SDLC,PROPN,conj,Management,S-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
in,ADP,prep,experience,O
SDLC,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,SDLC,O
Automation,PROPN,conj,SDLC,S-SKILL
",",PUNCT,punct,Automation,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,NOUN,ROOT,Analysis,E-SKILL
0,0,0,0,0
Good,ADJ,ROOT,Good,S-LEVEL
in,ADP,prep,Good,O
Scrum,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,Scrum,O
Automation,PROPN,conj,Scrum,S-SKILL
",",PUNCT,punct,Automation,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,appos,Scrum,E-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,in,E-LEVEL
in,ADP,prep,Work,O
MVC,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,MVC,O
ASP.NET,PROPN,conj,MVC,S-SKILL
",",PUNCT,punct,ASP.NET,O
C#,PROPN,punct,Work,S-SKILL
0,0,0,0,0
Proficiency,VERB,ROOT,Proficiency,S-LEVEL
in,ADP,prep,Proficiency,O
ExpressJS,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,ExpressJS,O
Linq,PROPN,npadvmod,ExpressJS,S-SKILL
",",PUNCT,punct,Linq,O
ReactJS,PROPN,appos,Linq,S-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,in,E-LEVEL
in,ADP,prep,Work,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Applications,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Applications,E-SKILL
",",PUNCT,punct,Management,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Solid,ADJ,ROOT,Solid,S-LEVEL
in,ADP,prep,Solid,O
Automation,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,Automation,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Automation,E-SKILL
",",PUNCT,punct,Management,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Good,ADJ,ROOT,Good,S-LEVEL
at,ADP,prep,Good,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Engineering,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,conj,Engineering,E-SKILL
",",PUNCT,punct,Engineering,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Engineering,E-SKILL
0,0,0,0,0
Knowledge,NOUN,ROOT,Knowledge,S-LEVEL
of,ADP,prep,Knowledge,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Knowledge,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Knowledge,E-SKILL
",",PUNCT,punct,Management,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
in,ADP,prep,experiences,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Applications,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Applications,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
in,ADP,prep,experience,O
Python,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,Python,O
HTML,PROPN,conj,Python,S-SKILL
",",PUNCT,punct,HTML,O
ReactJS,PROPN,appos,HTML,S-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
in,ADP,prep,experiences,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,pobj,in,E-SKILL
",",PUNCT,punct,Cases,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Cases,E-SKILL
",",PUNCT,punct,Management,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
of,ADP,prep,experiences,O
AgularJS,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,AgularJS,O
JQuery,PROPN,npadvmod,AgularJS,S-SKILL
",",PUNCT,punct,JQuery,O
ReactJS,PROPN,appos,JQuery,S-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
of,ADP,prep,Strong,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Assurance,O
Automation,PROPN,conj,Assurance,S-SKILL
",",PUNCT,punct,Automation,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,Strong,E-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
of,ADP,prep,Excellent,O
ReactJS,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,Excellent,O
HTML,PROPN,appos,Excellent,B-SKILL
5,NUM,nummod,HTML,E-SKILL
",",PUNCT,punct,HTML,O
C#,PROPN,appos,Excellent,S-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
of,ADP,prep,Excellent,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Management,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Testing,O
Automation,NOUN,appos,Testing,S-SKILL
0,0,0,0,0
Good,ADJ,ROOT,Good,S-LEVEL
at,ADP,prep,Good,O
Automation,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Automation,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Automation,E-SKILL
",",PUNCT,punct,Management,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Advanced,VERB,ROOT,Advanced,S-LEVEL
at,ADP,prep,Advanced,O
ExpressJS,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,ExpressJS,O
Python,PROPN,nmod,Bootstrap,S-SKILL
",",PUNCT,punct,Python,O
Bootstrap,NOUN,appos,ExpressJS,S-SKILL
0,0,0,0,0
Good,ADJ,amod,Testing,S-LEVEL
in,ADP,prep,Good,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,conj,Assurance,E-SKILL
",",PUNCT,punct,Cases,O
System,NOUN,compound,Testing,B-SKILL
Testing,PROPN,ROOT,Testing,E-SKILL
0,0,0,0,0
Good,ADJ,advcl,Bootstrap,S-LEVEL
at,ADP,prep,Good,O
AgularJS,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Bootstrap,O
Bootstrap,PROPN,ROOT,Bootstrap,S-SKILL
",",PUNCT,punct,Bootstrap,O
JQuery,NOUN,npadvmod,Bootstrap,S-SKILL
0,0,0,0,0
Knowledge,NOUN,ROOT,Knowledge,S-LEVEL
at,ADP,prep,Knowledge,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Management,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Engineering,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,appos,Knowledge,E-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
at,ADP,prep,Excellent,O
Linq,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Linq,O
ExpressJS,PROPN,conj,Linq,S-SKILL
",",PUNCT,punct,ExpressJS,O
C++,PROPN,appos,ExpressJS,S-SKILL
0,0,0,0,0
Understanding,VERB,ROOT,Understanding,S-LEVEL
in,ADP,prep,Understanding,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
Automation,PROPN,conj,Management,S-SKILL
",",PUNCT,punct,Automation,O
Web,NOUN,compound,Applications,B-SKILL
Applications,NOUN,dobj,Understanding,E-SKILL
0,0,0,0,0
Proficiency,VERB,ROOT,Proficiency,S-LEVEL
in,ADP,prep,Proficiency,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Applications,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,conj,Applications,E-SKILL
",",PUNCT,punct,Cases,O
Testing,NOUN,npadvmod,Proficiency,S-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
at,ADP,prep,experiences,O
CMMI,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,CMMI,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,appos,CMMI,E-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
in,ADP,prep,Strong,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Analysis,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Analysis,E-SKILL
",",PUNCT,punct,Management,O
Performance,PROPN,compound,Testing,B-SKILL
Testing,PROPN,appos,Analysis,E-SKILL
0,0,0,0,0
Advanced,ADJ,ROOT,Advanced,S-LEVEL
in,ADP,prep,Advanced,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Testing,O
SDLC,PROPN,conj,Testing,S-SKILL
",",PUNCT,punct,SDLC,O
Performance,NOUN,compound,Testing,B-SKILL
Testing,PROPN,appos,Testing,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
of,ADP,prep,experience,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Management,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Development,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Development,E-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
at,ADP,prep,Strong,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Assurance,O
Web,NOUN,compound,Applications,B-SKILL
Applications,NOUN,pobj,at,E-SKILL
0,0,0,0,0
Advanced,ADJ,ROOT,Advanced,S-LEVEL
in,ADP,prep,Advanced,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
SDLC,PROPN,conj,Assurance,S-SKILL
",",PUNCT,punct,SDLC,O
SDLC,PROPN,appos,SDLC,S-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,in,E-LEVEL
in,ADP,prep,Work,O
Testing,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,Testing,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Testing,E-SKILL
",",PUNCT,punct,Management,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
in,ADP,prep,Strong,O
Python,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,Python,O
CSS,NOUN,conj,Python,S-SKILL
",",PUNCT,punct,CSS,O
CSS,NOUN,appos,Python,S-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
of,ADP,prep,experience,O
Scrum,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,experience,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,conj,experience,E-SKILL
",",PUNCT,punct,Methodologies,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Methodologies,E-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
at,ADP,prep,experiences,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Development,O
Web,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Development,E-SKILL
",",PUNCT,punct,Applications,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Applications,E-SKILL
0,0,0,0,0
Knowledge,NOUN,ROOT,Knowledge,S-LEVEL
at,ADP,prep,Knowledge,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Development,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,conj,Development,E-SKILL
",",PUNCT,punct,Testing,O
Testing,NOUN,conj,Testing,S-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
at,ADP,prep,experience,O
Web,NOUN,compound,Applications,B-SKILL
Applications,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Applications,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Applications,E-SKILL
",",PUNCT,punct,Management,O
SDLC,PROPN,conj,Management,S-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,at,E-LEVEL
at,ADP,prep,Work,O
CMMI,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,CMMI,O
Web,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,CMMI,E-SKILL
",",PUNCT,punct,Applications,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Applications,E-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
of,ADP,prep,Proficiency,O
SDLC,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,SDLC,O
CMMI,PROPN,conj,SDLC,S-SKILL
",",PUNCT,punct,CMMI,O
Scrum,PROPN,appos,CMMI,S-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,at,E-LEVEL
at,ADP,prep,Work,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Development,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Development,E-SKILL
",",PUNCT,punct,Management,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,NOUN,ROOT,Analysis,E-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,at,E-LEVEL
at,ADP,prep,Work,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Management,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Management,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Management,E-SKILL
0,0,0,0,0
SDLC,PROPN,ROOT,SDLC,S-SKILL
",",PUNCT,punct,SDLC,O
Scrum,PROPN,conj,SDLC,S-SKILL
",",PUNCT,punct,Scrum,O
SDLC,PROPN,appos,Scrum,S-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
of,ADP,prep,Ability,O
Scrum,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,Scrum,O
Test,PROPN,compound,Cases,B-SKILL
Cases,NOUN,appos,Ability,E-SKILL
",",PUNCT,punct,Cases,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,NOUN,appos,Ability,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
in,ADP,prep,experience,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
Automation,PROPN,conj,Assurance,S-SKILL
",",PUNCT,punct,Automation,O
Scrum,PROPN,appos,Automation,S-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
in,ADP,prep,experiences,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
Test,PROPN,compound,Cases,B-SKILL
Cases,NOUN,conj,Management,E-SKILL
",",PUNCT,punct,Cases,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Cases,E-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
of,ADP,prep,Ability,O
JQuery,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,JQuery,O
HTML,PROPN,npadvmod,Ability,B-SKILL
5,NUM,nummod,HTML,E-SKILL
",",PUNCT,punct,HTML,O
ReactJS,PROPN,appos,HTML,S-SKILL
0,0,0,0,0
Proficiency,PROPN,ROOT,Proficiency,S-LEVEL
of,ADP,prep,Proficiency,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Assurance,O
Testing,PROPN,conj,Assurance,S-SKILL
",",PUNCT,punct,Testing,O
Performance,NOUN,compound,Testing,B-SKILL
Testing,PROPN,appos,Testing,E-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
in,ADP,prep,Ability,O
SQL,PROPN,compound,Query,B-SKILL
Query,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Query,O
SQL,PROPN,nmod,MySQL,S-SKILL
",",PUNCT,punct,SQL,O
MySQL,PROPN,appos,Query,S-SKILL
0,0,0,0,0
Proficiency,PROPN,ROOT,Proficiency,S-LEVEL
of,ADP,prep,Proficiency,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Testing,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Testing,E-SKILL
",",PUNCT,punct,Assurance,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,dobj,Proficiency,E-SKILL
0,0,0,0,0
Advanced,VERB,ROOT,Advanced,S-LEVEL
in,ADP,prep,Advanced,O
ASP.NET,NOUN,pobj,in,S-SKILL
",",PUNCT,punct,ASP.NET,O
MVC,PROPN,nmod,ExpressJS,S-SKILL
",",PUNCT,punct,MVC,O
ExpressJS,PROPN,appos,ASP.NET,S-SKILL
0,0,0,0,0
Knowledge,NOUN,nsubj,ASP.NET,S-LEVEL
in,ADP,prep,Knowledge,O
C++,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,C++,O
