LANGUAGES,NOUN,ROOT,LANGUAGES,O
SQL,PROPN,pobj,in,S-SKILL
0,0,0,0,0
,PROPN,nmod,knowledge,O
Fundamental,ADJ,amod,knowledge,S-LEVEL
knowledge,NOUN,ROOT,knowledge,O
in,ADP,prep,knowledge,O
Selenium,PROPN,compound,Automation,B-SKILL
Automation,PROPN,compound,tools,M-SKILL
test,NOUN,compound,tools,M-SKILL
tools,NOUN,pobj,in,E-SKILL
0,0,0,0,0
,PROPN,nmod,knowledge,O
Fundamental,ADJ,amod,knowledge,S-LEVEL
knowledge,NOUN,ROOT,knowledge,O
in,ADP,prep,knowledge,O
C,NOUN,compound,language,B-SKILL
language,NOUN,pobj,in,E-SKILL
0,0,0,0,0
Personal,PROPN,compound,Qualities,O
Qualities,NOUN,ROOT,Qualities,O
0,0,0,0,0
,PROPN,compound,Good,O
Good,ADJ,ROOT,Good,S-LEVEL
at,ADP,prep,Good,O
communication,NOUN,compound,skills,B-SKILL
skills,NOUN,pobj,at,E-SKILL
in,ADP,prep,skills,O
written,VERB,amod,in,O
and,CCONJ,cc,written,O
verbal,ADJ,conj,written,O
both.,NOUN,punct,Good,O
0,0,0,0,0
,PROPN,compound,Good,O
Good,ADJ,ROOT,Good,S-LEVEL
at,ADP,prep,Good,O
Problem,NOUN,pobj,at,B-SKILL
resolving,VERB,acl,Problem,M-SKILL
skills,NOUN,dobj,resolving,E-SKILL
and,CCONJ,cc,skills,O
Root,PROPN,compound,Analysis,B-SKILL
Cause,PROPN,compound,Analysis,M-SKILL
Analysis,PROPN,conj,skills,E-SKILL
.,PUNCT,punct,Good,O
0,0,0,0,0
,PROPN,compound,Ability,O
Ability,PROPN,ROOT,Ability,O
to,PART,aux,produce,O
produce,VERB,acl,Ability,B-SKILL
the,DET,det,results,M-SKILL
best,ADJ,amod,results,M-SKILL
results,NOUN,dobj,produce,M-SKILL
in,ADP,prep,results,M-SKILL
pressure,NOUN,compound,situations,M-SKILL
situations,NOUN,pobj,in,E-SKILL
.,PUNCT,punct,Ability,O
0,0,0,0,0
,PROPN,compound,Creative,O
Creative,ADJ,ROOT,Creative,S-SKILL
and,CCONJ,cc,Creative,O
be,VERB,conj,Creative,O
able,ADJ,acomp,be,O
to,PART,aux,work,O
work,VERB,xcomp,able,B-SKILL
independently,ADV,advmod,work,M-SKILL
with,ADP,prep,work,M-SKILL
high,ADJ,amod,responsibilities,M-SKILL
responsibilities,NOUN,pobj,with,E-SKILL
.,PUNCT,punct,Creative,O
0,0,0,0,0
,PROPN,compound,Ability,O
Ability,NOUN,ROOT,Ability,O
to,PART,aux,work,O
work,VERB,acl,Ability,B-SKILL
in,ADP,prep,work,M-SKILL
team,NOUN,pobj,in,M-SKILL
as,ADV,advmod,as,M-SKILL
well,ADV,advmod,as,M-SKILL
as,ADP,cc,team,M-SKILL
individual,ADJ,acomp,work,E-SKILL
.,PUNCT,punct,Ability,O
0,0,0,0,0
,PROPN,compound,Ability,O
Ability,PROPN,ROOT,Ability,O
to,PART,aux,adapt,O
adapt,VERB,acl,Ability,B-SKILL
quickly,ADV,advmod,adapt,M-SKILL
with,ADP,prep,adapt,M-SKILL
environment,NOUN,compound,changes,M-SKILL
changes,NOUN,pobj,with,E-SKILL
.,PUNCT,punct,Ability,O
0,0,0,0,0
Technical,ADJ,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
0,0,0,0,0
,PROPN,compound,T-,O
Databases:,PROPN,nmod,T-,O
MS-,PROPN,nmod,T-,O
SQL,PROPN,compound,T-,S-SKILL
T-,PROPN,compound,versions,O
SQL,PROPN,compound,versions,S-SKILL
versions,NOUN,nsubj,SQL,O
2012,NUM,nummod,versions,O
2008,NUM,nummod,2012,O
SQL,NOUN,ROOT,SQL,S-SKILL
7.0,NUM,nummod,SQL,O
0,0,0,0,0
,PROPN,compound,Reporting,O
Reporting,VERB,ROOT,Reporting,O
Tools:,PROPN,compound,Excel,O
MS,PROPN,compound,Excel,O
Excel,PROPN,dobj,Reporting,S-SKILL
0,0,0,0,0
,PROPN,compound,Analysis,O
Analysis,PROPN,ROOT,Analysis,O
and,CCONJ,cc,Analysis,O
Design,PROPN,conj,Analysis,O
Tools:,PROPN,compound,Visio,O
Visio,PROPN,conj,Analysis,S-SKILL
",",PUNCT,punct,Visio,O
MS,PROPN,compound,Word,B-SKILL
Word,NOUN,appos,Visio,E-SKILL
0,0,0,0,0
,PROPN,compound,Programing,O
Programing,NOUN,compound,C,O
Languages:,PROPN,compound,C,O
C,PROPN,ROOT,C,S-SKILL
0,0,0,0,0
,PROPN,compound,Configuration,O
Configuration,PROPN,compound,Management,O
Management,PROPN,compound,TFS,O
Tools:,PROPN,nummod,TFS,O
Team,PROPN,compound,Foundation,B-SKILL
Foundation,PROPN,compound,TFS,M-SKILL
Server,PROPN,compound,TFS,E-SKILL
TFS,PROPN,ROOT,TFS,S-SKILL
0,0,0,0,0
versions,NOUN,ROOT,versions,O
2013,NUM,npadvmod,versions,O
2012,NUM,nummod,2013,O
2010,NUM,nummod,2013,O
0,0,0,0,0
,PROPN,compound,Tracking,O
Tracking,PROPN,ROOT,Tracking,O
Tools:,PROPN,compound,TFS,O
TFS,PROPN,dobj,Tracking,S-SKILL
",",PUNCT,punct,TFS,O
BugZilla,PROPN,conj,TFS,S-SKILL
",",PUNCT,punct,BugZilla,O
HP,PROPN,compound,Center,B-SKILL
Quality,PROPN,compound,Center,M-SKILL
Center,PROPN,conj,BugZilla,E-SKILL
0,0,0,0,0
,PROPN,ROOT,,O
Operating,VERB,acl,,O
Systems:,PROPN,nmod,Windows,O
Windows,PROPN,dobj,Operating,B-SKILL
8,NUM,nummod,Windows,M-SKILL
7,NUM,nummod,Windows,M-SKILL
2003,NUM,nummod,Windows,M-SKILL
2000,NUM,nummod,XP,M-SKILL
XP,PROPN,appos,,E-SKILL
0,0,0,0,0
SKILLS,NOUN,ROOT,SKILLS,O
0,0,0,0,0
Proficient,ADJ,ROOT,Proficient,S-LEVEL
in,ADP,prep,Proficient,O
UML,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,Proficient,O
BPMN,PROPN,appos,Proficient,S-SKILL
:,PUNCT,punct,BPMN,O
used,VERB,acl,BPMN,O
UML,NOUN,dobj,used,S-SKILL
in,ADP,prep,used,O
almost,ADV,advmod,"projects,",O
"projects,",NOUN,pobj,in,O
used,VERB,amod,BPMN,O
BPMN,PROPN,appos,"projects,",S-SKILL
in,ADP,prep,BPMN,O
DMS,PROPN,pobj,in,S-SKILL
and,CCONJ,cc,used,O
0,0,0,0,0
Ebanking,PROPN,compound,projects.,O
projects.,NOUN,ROOT,projects.,O
0,0,0,0,0
-,PUNCT,punct,task,O
Proficient,ADJ,nmod,task,S-LEVEL
in,ADP,prep,Proficient,O
requirement,NOUN,pobj,in,O
development:,VERB,poss,task,O
main,ADJ,amod,task,O
task,NOUN,ROOT,task,O
of,ADP,prep,task,O
BA.,NOUN,pobj,of,O
0,0,0,0,0
-,PUNCT,punct,Have,O
Have,VERB,ROOT,Have,O
ability,NOUN,dobj,Have,O
in,ADP,prep,ability,O
software,NOUN,compound,analysis,B-SKILL
analysis,NOUN,pobj,in,M-SKILL
and,CCONJ,cc,analysis,M-SKILL
design,NOUN,conj,analysis,E-SKILL
:,PUNCT,punct,ability,O
disscussed,VERB,acl,ability,O
with,ADP,prep,disscussed,O
developer,NOUN,compound,team,O
team,NOUN,pobj,with,O
when,ADV,advmod,disscussed,O
0,0,0,0,0
they,PRON,nsubj,designed,O
designed,VERB,ROOT,designed,O
system,NOUN,compound,architecture.,O
architecture.,NOUN,dobj,designed,O
0,0,0,0,0
-,PUNCT,punct,Used,O
Used,ADJ,ROOT,Used,O
to,PART,aux,code,O
code,VERB,xcomp,Used,O
program,NOUN,dobj,code,O
in,ADP,prep,program,O
iOS,NOUN,pobj,in,S-SKILL
",",PUNCT,punct,iOS,O
Android,PROPN,conj,iOS,S-SKILL
",",PUNCT,punct,Android,O
Windows,PROPN,compound,Mobile,B-SKILL
Mobile,PROPN,conj,Android,E-SKILL
",",PUNCT,punct,Mobile,O
J2ME,PROPN,conj,Mobile,S-SKILL
",",PUNCT,punct,J2ME,O
Symbian,PROPN,conj,J2ME,S-SKILL
:,PUNCT,punct,Symbian,O
Mobile,NOUN,ROOT,Mobile,O
0,0,0,0,0
Banking,NOUN,compound,projects,O
projects,NOUN,ROOT,projects,O
in,ADP,prep,projects,O
DongA,PROPN,compound,Bank.,O
Bank.,PROPN,pobj,in,O
0,0,0,0,0
LANGUAGES,NOUN,ROOT,LANGUAGES,O
0,0,0,0,0
English,ADJ,compound,Good,S-SKILL
Good,NOUN,ROOT,Good,S-LEVEL
0,0,0,0,0
QUALIFICATIONS:,PROPN,ROOT,QUALIFICATIONS:,O
0,0,0,0,0
,PROPN,compound,certificate,O
TOEIC,PROPN,compound,certificate,S-SKILL
certificate,NOUN,ROOT,certificate,O
score:,ADV,nmod,800,O
800,NUM,ROOT,800,O
0,0,0,0,0
,PROPN,nmod,Knowledge,O
Knowledge,PROPN,ROOT,Knowledge,O
of,ADP,prep,Knowledge,O
Window,PROPN,compound,server,B-SKILL
server,NOUN,pobj,of,M-SKILL
2003,NUM,npadvmod,Knowledge,E-SKILL
",",PUNCT,punct,Knowledge,O
Red,PROPN,compound,Linux,B-SKILL
Hat,PROPN,compound,Linux,M-SKILL
Linux,PROPN,npadvmod,Knowledge,E-SKILL
",",PUNCT,punct,Linux,O
AIX,PROPN,appos,Linux,S-SKILL
.,PUNCT,punct,Knowledge,O
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,NOUN,ROOT,Knowledge,O
about,ADP,prep,Knowledge,O
POS,PROPN,compound,device,B-SKILL
device,NOUN,pobj,about,M-SKILL
and,CCONJ,cc,device,M-SKILL
system,NOUN,conj,device,E-SKILL
.,PUNCT,punct,Knowledge,O
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,NOUN,ROOT,Knowledge,O
about,ADP,prep,Knowledge,O
mobile,ADJ,amod,devices.,O
devices.,NOUN,pobj,about,O
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,NOUN,nmod,CSS,O
about,ADP,prep,Knowledge,O
web,NOUN,pobj,about,O
such,ADJ,amod,as:,O
as:,PROPN,compound,CSS,O
HTML,PROPN,compound,CSS,S-SKILL
CSS,NOUN,ROOT,CSS,S-SKILL
",",PUNCT,punct,CSS,O
"JS,",PROPN,compound,PHP,O
PHP,PROPN,npadvmod,CSS,S-SKILL
",",PUNCT,punct,PHP,O
MySQL,PROPN,conj,PHP,S-LEVEL
",",PUNCT,punct,MySQL,O
Wordpress,PROPN,conj,MySQL,S-SKILL
",",PUNCT,punct,Wordpress,O
Drupal,PROPN,conj,Wordpress,S-SKILL
",",PUNCT,punct,CSS,O
0,0,0,0,0
Magento,PROPN,ROOT,Magento,S-SKILL
.,PUNCT,punct,Magento,O
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,NOUN,ROOT,Knowledge,O
about,ADP,prep,Knowledge,O
Swift,PROPN,pobj,about,S-SKILL
system.,NOUN,punct,Knowledge,O
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,NOUN,ROOT,Knowledge,O
about,ADP,prep,Knowledge,O
AML,PROPN,pobj,about,S-SKILL
.,PUNCT,punct,Knowledge,O
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,NOUN,ROOT,Knowledge,O
about,ADP,prep,Knowledge,O
C,NOUN,compound,java,S-SKILL
java,NOUN,pobj,about,S-SKILL
and,CCONJ,cc,java,O
Android,PROPN,compound,OS,B-SKILL
OS,PROPN,conj,java,E-SKILL
.,PUNCT,punct,Knowledge,O
0,0,0,0,0
SOFT,ADJ,amod,SKILS,O
SKILS,NOUN,ROOT,SKILS,O
0,0,0,0,0
-,PUNCT,punct,English,O
English,PROPN,ROOT,English,S-SKILL
:,PUNCT,punct,English,O
good,ADJ,amod,years,S-LEVEL
at,ADP,prep,good,O
4,NUM,nummod,skills,O
skills,NOUN,pobj,at,O
more,ADJ,amod,3,O
than,ADP,quantmod,3,O
3,NUM,nummod,years,B-LEVEL
years,NOUN,appos,English,E-LEVEL
of,ADP,prep,years,O
"living,",NOUN,nsubj,working,O
working,VERB,pobj,of,O
and,CCONJ,cc,working,O
studying,VERB,conj,working,O
in,ADP,prt,studying,O
0,0,0,0,0
Australia,PROPN,nsubj,–,O
–,SYM,ROOT,–,O
IELTS,PROPN,compound,certificate,S-SKILL
certificate,NOUN,compound,bands,O
bands,NOUN,dobj,–,O
score:,ADV,nmod,6.5,O
6.5,NUM,ROOT,6.5,O
0,0,0,0,0
-,PUNCT,punct,Work,O
Work,NOUN,compound,group,O
group,NOUN,ROOT,group,O
0,0,0,0,0
-,PUNCT,punct,Responsibility,O
Responsibility,NOUN,ROOT,Responsibility,O
for,ADP,prep,Responsibility,O
assigned,VERB,pcomp,for,O
tasks.,NOUN,punct,Responsibility,O
0,0,0,0,0
Key,PROPN,compound,Skills,O
Skills,PROPN,ROOT,Skills,O
0,0,0,0,0
,PROPN,compound,Understanding,O
Understanding,VERB,ROOT,Understanding,O
of,ADP,prep,Understanding,O
Best,ADJ,compound,ERP,O
ERP,PROPN,compound,system,S-SKILL
system,NOUN,pobj,of,O
Implementation,PROPN,ROOT,Implementation,O
especially,ADV,advmod,E-Business,O
ERP,PROPN,compound,E-Business,S-SKILL
Oracle,PROPN,compound,E-Business,S-SKILL
E-Business,PROPN,amod,suite,O
suite,NOUN,ROOT,suite,O
0,0,0,0,0
"R12,",PROPN,det,R11,O
R11,PROPN,ROOT,R11,O
0,0,0,0,0
,PROPN,compound,Understanding,O
Understanding,VERB,ROOT,Understanding,O
of,ADP,prep,Understanding,O
Distributor,PROPN,compound,systems,B-SKILL
management,NOUN,compound,systems,M-SKILL
systems,NOUN,pobj,of,E-SKILL
Implementation,VERB,nsubj,Oracle,O
especially,ADV,advmod,Oracle,O
Oracle,PROPN,ROOT,Oracle,S-SKILL
0,0,0,0,0
Siebel,PROPN,ROOT,Siebel,O
0,0,0,0,0
,PROPN,compound,Understanding,O
Understanding,VERB,ROOT,Understanding,O
of,ADP,prep,Understanding,O
Customer,PROPN,compound,CRM,B-SKILL
Relationship,PROPN,compound,CRM,M-SKILL
Management,PROPN,compound,CRM,E-SKILL
-,PUNCT,punct,CRM,O
CRM,PROPN,pobj,of,S-SKILL
especially,ADV,advmod,CRM,O
Sugar,PROPN,compound,CRM,B-SKILL
CRM,PROPN,appos,CRM,E-SKILL
",",PUNCT,punct,Understanding,O
0,0,0,0,0
Material,PROPN,compound,Resource,B-SKILL
Resource,PROPN,compound,MRP,M-SKILL
Planning,PROPN,compound,MRP,E-SKILL
-,PUNCT,punct,MRP,O
MRP,PROPN,ROOT,MRP,S-SKILL
0,0,0,0,0
,PROPN,compound,Understanding,O
Understanding,VERB,nsubj,Building,O
of,ADP,prep,Understanding,O
ERP,PROPN,compound,system,S-SKILL
system,NOUN,pobj,of,O
Building,PROPN,ROOT,Building,O
especially,ADV,advmod,Base,O
Base,PROPN,dobj,Building,O
on,ADP,prep,Base,O
Oracle,PROPN,compound,Tecnology,S-SKILL
Tecnology,PROPN,pobj,on,O
such,ADJ,amod,as,O
as,ADP,prep,Tecnology,O
Oracle,PROPN,compound,Database,B-SKILL
Database,PROPN,pobj,as,E-SKILL
",",PUNCT,punct,Database,O
Oracel,PROPN,compound,Form,B-SKILL
Form,PROPN,conj,Database,E-SKILL
",",PUNCT,punct,Form,O
Xml,PROPN,compound,Publisher,B-SKILL
Publisher,PROPN,appos,Form,E-SKILL
0,0,0,0,0
,PROPN,compound,Modules,O
Master,PROPN,compound,Modules,O
Financial,PROPN,compound,Modules,O
Modules,PROPN,ROOT,Modules,O
such,ADJ,amod,as,O
as,ADP,prep,Modules,O
Account,PROPN,compound,Receivables,B-SKILL
Receivables,PROPN,pobj,as,E-SKILL
AR,PROPN,appos,Modules,O
",",PUNCT,punct,Modules,O
Account,PROPN,compound,AP,B-SKILL
Payables,PROPN,compound,AP,E-SKILL
AP,PROPN,appos,Modules,O
",",PUNCT,punct,Modules,O
0,0,0,0,0
Fixed,VERB,amod,Assets,B-SKILL
Assets,PROPN,compound,FA,E-SKILL
FA,PROPN,ROOT,FA,O
",",PUNCT,punct,FA,O
Cash,PROPN,compound,Management,B-SKILL
Management,PROPN,compound,CM,E-SKILL
CM,PROPN,appos,FA,O
",",PUNCT,punct,FA,O
Understanding,VERB,ROOT,Understanding,O
of,ADP,prep,Understanding,O
Modules,NOUN,pobj,of,O
such,ADJ,amod,as,O
as,ADP,prep,Modules,O
Purchase,NOUN,compound,PO,B-SKILL
Order,NOUN,compound,PO,E-SKILL
PO,NOUN,pobj,as,S-SKILL
",",PUNCT,punct,PO,O
Order,PROPN,compound,OM,B-SKILL
Management,PROPN,compound,OM,E-SKILL
OM,PROPN,conj,PO,S-SKILL
",",PUNCT,punct,OM,O
Inventory,PROPN,conj,OM,S-SKILL
",",PUNCT,punct,Inventory,O
Manufacturing,NOUN,conj,Inventory,S-SKILL
0,0,0,0,0
,PROPN,compound,Master,O
Master,PROPN,compound,Basic,O
Program,PROPN,compound,Basic,O
VBA,PROPN,compound,Basic,O
Visual,PROPN,compound,Basic,B-SKILL
Basic,PROPN,ROOT,Basic,E-SKILL
for,ADP,prep,Basic,O
Application,PROPN,pobj,for,O
for,ADP,prep,Application,O
excel,NOUN,pobj,for,S-SKILL
",",PUNCT,punct,Basic,O
Understanding,VERB,appos,Basic,O
of,ADP,prep,Understanding,O
Programming,NOUN,pobj,of,O
0,0,0,0,0
Google,PROPN,compound,Spreadsheet,B-SKILL
Spreadsheet,PROPN,ROOT,Spreadsheet,E-SKILL
.,PUNCT,punct,Spreadsheet,O
0,0,0,0,0
,PROPN,compound,Understanding,O
Understanding,VERB,ROOT,Understanding,O
of,ADP,prep,Understanding,O
installing,VERB,pcomp,of,O
Oracle,PROPN,compound,Database,B-SKILL
Database,PROPN,dobj,installing,E-SKILL
",",PUNCT,punct,Database,O
Oracle,PROPN,compound,Form,B-SKILL
Form,PROPN,conj,Database,E-SKILL
",",PUNCT,punct,Form,O
Xml,PROPN,compound,Publisher,B-SKILL
Publisher,PROPN,conj,Form,E-SKILL
On,ADP,prep,Publisher,O
windows,NOUN,pobj,On,O
2K8,NUM,nummod,Understanding,O
0,0,0,0,0
,PROPN,compound,Understanding,O
Understanding,VERB,ROOT,Understanding,O
of,ADP,prep,Understanding,O
Programming,VERB,compound,fox,O
Visual,ADJ,amod,fox,O
fox,NOUN,pobj,of,O
Using,VERB,acl,Understanding,O
SQL,PROPN,compound,server,B-SKILL
server,NOUN,dobj,Using,E-SKILL
",",PUNCT,punct,Form,O
Programming,PROPN,compound,Form,O
Oralce,PROPN,compound,Form,B-SKILL
Form,NOUN,appos,Understanding,E-SKILL
0,0,0,0,0
using,VERB,ROOT,using,O
Xml,PROPN,compound,Publisher,B-SKILL
Publisher,PROPN,dobj,using,E-SKILL
",",PUNCT,punct,Publisher,O
Using,VERB,compound,Database,O
Oracle,PROPN,compound,Database,B-SKILL
Database,PROPN,conj,Publisher,E-SKILL
especially,ADV,advmod,Oracle,O
Interface,PROPN,compound,Oracle,O
Oracle,PROPN,appos,Database,O
with,ADP,prep,Oracle,O
another,DET,det,systems,O
systems,NOUN,pobj,with,O
0,0,0,0,0
,PROPN,compound,Skill,O
Excellent,PROPN,compound,Skill,S-LEVEL
Negotiation,PROPN,compound,Skill,B-SKILL
Skill,PROPN,ROOT,Skill,E-SKILL
.,PUNCT,punct,Skill,O
0,0,0,0,0
,PROPN,compound,Agile,O
Agile,PROPN,nsubj,methods.,S-SKILL
methods.,ADV,ROOT,methods.,O
0,0,0,0,0
,PROPN,nmod,skills,O
Strong,ADJ,amod,skills,S-LEVEL
technichcal,NOUN,nmod,skills,O
and,CCONJ,cc,technichcal,O
Project,PROPN,conj,technichcal,B-SKILL
Management,PROPN,compound,skills,M-SKILL
skills,NOUN,ROOT,skills,E-SKILL
0,0,0,0,0
,PROPN,compound,Good,O
Good,ADJ,amod,communication,S-LEVEL
communication,NOUN,nsubj,written,O
"skill,",NOUN,amod,communication,O
written,VERB,ROOT,written,O
and,CCONJ,cc,written,O
spoke,VERB,conj,written,O
in,ADP,prep,spoke,O
english.,ADV,punct,written,O
0,0,0,0,0
,PROPN,nmod,words,O
100,NUM,nummod,words,O
words,NOUN,dep,Spreadsheet,O
per,ADP,prep,words,O
minute,NOUN,compound,typing,O
typing,NOUN,pobj,per,O
and,CCONJ,cc,words,O
Master,PROPN,compound,Excel,S-LEVEL
Microsoft,PROPN,compound,Excel,B-SKILL
Excel,PROPN,conj,words,E-SKILL
",",PUNCT,punct,Spreadsheet,O
Microsoft,PROPN,compound,Word,B-SKILL
Word,PROPN,preconj,",",E-SKILL
",",PUNCT,punct,Word,O
Microsoft,PROPN,compound,PowerPoint,B-SKILL
PowerPoint,PROPN,conj,Word,E-SKILL
",",PUNCT,punct,PowerPoint,O
Microsoft,PROPN,compound,Project,B-SKILL
Project,PROPN,conj,PowerPoint,E-SKILL
",",PUNCT,punct,Project,O
Google,PROPN,compound,Spreadsheet,B-SKILL
Spreadsheet,PROPN,ROOT,Spreadsheet,E-SKILL
0,0,0,0,0
,PROPN,compound,Ablitity,O
Ablitity,PROPN,nsubj,understand,O
to,PART,aux,understand,O
understand,VERB,ROOT,understand,O
and,CCONJ,cc,understand,O
create,VERB,conj,understand,O
test,NOUN,compound,plan,B-SKILL
plan,NOUN,dobj,create,E-SKILL
from,ADP,prep,plan,O
specifications,NOUN,pobj,from,O
or,CCONJ,cc,specifications,O
verbal,ADJ,amod,communications,O
communications,NOUN,conj,specifications,O
0,0,0,0,0
,PROPN,ROOT,,O
Interested,VERB,acl,,O
in,ADP,prep,Interested,O
travelling,VERB,pcomp,in,O
and,CCONJ,cc,travelling,O
visitting,ADJ,conj,travelling,O
customers,NOUN,dobj,visitting,O
on-site.,PUNCT,amod,,O
0,0,0,0,0
,PROPN,compound,Ability,O
Ability,PROPN,ROOT,Ability,O
to,ADP,prep,Ability,O
ERP,PROPN,compound,Analys,B-SKILL
Business,PROPN,compound,Analys,M-SKILL
Analys,PROPN,pobj,to,E-SKILL
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
with,ADP,prep,Experience,O
writing,VERB,pcomp,with,O
efficient,ADJ,amod,queries,O
SQL,NOUN,compound,queries,S-SKILL
queries,NOUN,dobj,writing,O
0,0,0,0,0
SKILLS,NOUN,ROOT,SKILLS,O
0,0,0,0,0
-,PUNCT,punct,Write,O
Write,VERB,ROOT,Write,O
High,PROPN,compound,Level,O
Level,PROPN,compound,Proposal,O
Proposal,PROPN,dobj,Write,O
for,ADP,prep,Write,O
pre-sale,NOUN,pobj,for,O
0,0,0,0,0
to,ADP,ROOT,to,O
customer;,PROPN,pobj,to,O
Leading,VERB,amod,business,O
business,NOUN,pobj,to,O
0,0,0,0,0
requirements,NOUN,ROOT,requirements,O
and,CCONJ,cc,requirements,O
write,VERB,conj,requirements,O
Business,NOUN,dobj,write,O
0,0,0,0,0
Requirement,NOUN,compound,Story,O
"Document,",PROPN,compound,Story,O
User,PROPN,compound,Story,B-SKILL
Story,NOUN,ROOT,Story,E-SKILL
;,PUNCT,punct,Story,O
0,0,0,0,0
Leading,VERB,amod,requirements,O
technical,ADJ,amod,requirements,O
requirements,NOUN,ROOT,requirements,O
and,CCONJ,cc,requirements,O
0,0,0,0,0
write,VERB,ROOT,write,O
Functional,PROPN,compound,Document;,O
Design,PROPN,compound,Document;,O
Document;,NOUN,dobj,write,O
0,0,0,0,0
Draw,VERB,ROOT,Draw,O
"mockup,",PROPN,nmod,image,O
wireframe,NOUN,amod,image,O
image,NOUN,dobj,Draw,O
0,0,0,0,0
-,PUNCT,punct,diagram,O
Draw,VERB,compound,Use,O
Use,PROPN,compound,Case,B-SKILL
Case,PROPN,compound,diagram,M-SKILL
diagram,NOUN,ROOT,diagram,E-SKILL
",",PUNCT,punct,diagram,O
System,PROPN,compound,Boundary,B-SKILL
Boundary,PROPN,compound,diagram,M-SKILL
diagram,NOUN,appos,diagram,E-SKILL
",",PUNCT,punct,diagram,O
Workflow,PROPN,compound,diagram,B-SKILL
diagram,NOUN,conj,diagram,E-SKILL
",",PUNCT,punct,diagram,O
0,0,0,0,0
Activity,NOUN,compound,diagram,O
diagram,NOUN,ROOT,diagram,O
on,ADP,prep,diagram,O
Microsoft,PROPN,pobj,on,B-SKILL
[@Visio#SKILL*,X,nmod,diagram,E-SKILL
0,0,0,0,0
2013,NUM,ROOT,2013,O
0,0,0,0,0
-,PUNCT,punct,Write,O
Write,VERB,ROOT,Write,O
test,NOUN,compound,cases,B-SKILL
cases,NOUN,dobj,Write,E-SKILL
for,ADP,prep,cases,O
functional,ADJ,pobj,for,O
0,0,0,0,0
requirement,NOUN,ROOT,requirement,O
on,ADP,prep,requirement,O
TFS,PROPN,pobj,on,S-SKILL
;,PUNCT,punct,requirement,O
Coordinate,PROPN,compound,highvisibility,O
highvisibility,NOUN,appos,requirement,O
0,0,0,0,0
full-lifecycle,NOUN,ROOT,full-lifecycle,O
in,ADP,prep,full-lifecycle,O
multiple,ADJ,pobj,in,O
0,0,0,0,0
concurrent,ADJ,amod,projects;,O
projects;,PROPN,ROOT,projects;,O
Being,VERB,acl,projects;,O
the,DET,det,single,O
single,ADJ,attr,Being,O
0,0,0,0,0
contact,NOUN,compound,point,O
point,NOUN,ROOT,point,O
of,ADP,prep,point,O
communication,NOUN,pobj,of,O
for,ADP,prep,point,O
0,0,0,0,0
product,NOUN,compound,deliverables,O
deliverables,NOUN,ROOT,deliverables,O
0,0,0,0,0
-,PUNCT,punct,Developed,O
Developed,VERB,ROOT,Developed,O
and,CCONJ,cc,Developed,O
managed,VERB,conj,Developed,O
internal,ADJ,advcl,managed,O
and,CCONJ,cc,Developed,O
0,0,0,0,0
external,ADJ,amod,client,O
client,NOUN,compound,"relationships,",O
"relationships,",X,ROOT,"relationships,",O
0,0,0,0,0
maintaining,VERB,ROOT,maintaining,O
client,NOUN,dobj,maintaining,O
"satisfaction,",NOUN,dobj,maintaining,O
with,ADP,prep,maintaining,O
0,0,0,0,0
respect,NOUN,ROOT,respect,O
to,ADP,prep,respect,O
project,NOUN,compound,activities,O
activities,NOUN,pobj,to,O
and,CCONJ,cc,respect,O
0,0,0,0,0
ensuring,VERB,ROOT,ensuring,O
effective,ADJ,amod,communication,O
communication,NOUN,dobj,ensuring,O
0,0,0,0,0
with,ADP,mark,exist,O
all,DET,det,parties,O
parties,NOUN,nsubj,exist,O
exist,VERB,ROOT,exist,O
at,ADP,prep,exist,O
all,DET,det,times,O
times,NOUN,pobj,at,O
0,0,0,0,0
-,PUNCT,punct,Defined,O
Defined,VERB,ROOT,Defined,O
the,DET,det,scope,O
scope,NOUN,dobj,Defined,O
of,ADP,prep,scope,O
the,DET,det,project,O
project,NOUN,pobj,of,O
in,ADP,prep,Defined,O
0,0,0,0,0
collaboration,NOUN,ROOT,collaboration,O
with,ADP,prep,collaboration,O
senior,ADJ,amod,management,O
management,NOUN,pobj,with,O
0,0,0,0,0
and,CCONJ,cc,presented,O
presented,VERB,ROOT,presented,O
the,DET,det,scope,O
scope,NOUN,dobj,presented,O
of,ADP,prep,scope,O
project,NOUN,pobj,of,O
to,ADP,prep,presented,O
0,0,0,0,0
all,DET,det,stakeholders,O
stakeholders,NOUN,ROOT,stakeholders,O
0,0,0,0,0
-,PUNCT,punct,Carried,O
Carried,VERB,ROOT,Carried,O
out,PART,prt,Carried,O
the,DET,det,assessment,O
risk,NOUN,compound,assessment,O
assessment,NOUN,dobj,Carried,O
for,ADP,prep,assessment,O
